item_id	source_path	research_path	repo_id	category	lines	bytes	strategy	work_id	chunk_count	status
file_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_b224cf78295e	sources/os/plan9/9front/sys/src/9/arm64/bootargs.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/bootargs.c_research.md	9front	os-vfs	249	4361	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_cache_v8_s_331886ea38c6	sources/os/plan9/9front/sys/src/9/arm64/cache.v8.s	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/cache.v8.s_research.md	9front	os-vfs	212	3232	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_clock_c_5ccd1f0359b9	sources/os/plan9/9front/sys/src/9/arm64/clock.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/clock.c_research.md	9front	os-vfs	120	1559	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_dat_h_e3812a3b9eab	sources/os/plan9/9front/sys/src/9/arm64/dat.h	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/dat.h_research.md	9front	os-vfs	223	3798	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_devrtc_c_2ffb57089df5	sources/os/plan9/9front/sys/src/9/arm64/devrtc.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/devrtc.c_research.md	9front	os-vfs	106	1522	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_fns_h_f81de1096819	sources/os/plan9/9front/sys/src/9/arm64/fns.h	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/fns.h_research.md	9front	os-vfs	172	4491	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_fpu_c_a3d8f2b7d64d	sources/os/plan9/9front/sys/src/9/arm64/fpu.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/fpu.c_research.md	9front	os-vfs	344	5460	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_gic_c_94747fb57d81	sources/os/plan9/9front/sys/src/9/arm64/gic.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/gic.c_research.md	9front	os-vfs	319	7305	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_init9_s_065d63f2984a	sources/os/plan9/9front/sys/src/9/arm64/init9.s	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/init9.s_research.md	9front	os-vfs	4	97	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_io_h_3d0de978f624	sources/os/plan9/9front/sys/src/9/arm64/io.h	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/io.h_research.md	9front	os-vfs	19	255	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_l_s_d4dae5a952ac	sources/os/plan9/9front/sys/src/9/arm64/l.s	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/l.s_research.md	9front	os-vfs	732	13674	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_main_c_c24bbb10b48c	sources/os/plan9/9front/sys/src/9/arm64/main.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/main.c_research.md	9front	os-vfs	297	4954	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_mem_c_d2717aa3ebbd	sources/os/plan9/9front/sys/src/9/arm64/mem.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/mem.c_research.md	9front	os-vfs	82	2173	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_mem_h_60e0c3994d84	sources/os/plan9/9front/sys/src/9/arm64/mem.h	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/mem.h_research.md	9front	os-vfs	151	4084	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_mmu_c_e59160972059	sources/os/plan9/9front/sys/src/9/arm64/mmu.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/mmu.c_research.md	9front	os-vfs	374	6606	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_pciqemu_c_f8ca12f48433	sources/os/plan9/9front/sys/src/9/arm64/pciqemu.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/pciqemu.c_research.md	9front	os-vfs	175	2622	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_rebootcode_s_54fd154b0571	sources/os/plan9/9front/sys/src/9/arm64/rebootcode.s	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/rebootcode.s_research.md	9front	os-vfs	48	660	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_sysreg_c_a1c8b5c46668	sources/os/plan9/9front/sys/src/9/arm64/sysreg.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/sysreg.c_research.md	9front	os-vfs	58	1121	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_sysreg_h_3d8bae8f1735	sources/os/plan9/9front/sys/src/9/arm64/sysreg.h	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/sysreg.h_research.md	9front	os-vfs	96	3390	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_trap_c_a8c493c7e83b	sources/os/plan9/9front/sys/src/9/arm64/trap.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/trap.c_research.md	9front	os-vfs	538	11032	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_arm64_uartqemu_c_28a6e3a4a63e	sources/os/plan9/9front/sys/src/9/arm64/uartqemu.c	Docs/researches/sources/os/plan9/9front/sys/src/9/arm64/uartqemu.c_research.md	9front	os-vfs	335	4844	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_arch_c_48ec5af82439	sources/os/plan9/9front/sys/src/9/bcm/arch.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/arch.c_research.md	9front	os-vfs	152	2824	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_archbcm_c_b6589ac7fc1f	sources/os/plan9/9front/sys/src/9/bcm/archbcm.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/archbcm.c_research.md	9front	os-vfs	123	1717	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_archbcm2_c_aff00f385dd4	sources/os/plan9/9front/sys/src/9/bcm/archbcm2.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/archbcm2.c_research.md	9front	os-vfs	242	3749	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_arm_h_919c6cfb96c8	sources/os/plan9/9front/sys/src/9/bcm/arm.h	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/arm.h_research.md	9front	os-vfs	317	10879	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_arm_s_6e8e85cdf165	sources/os/plan9/9front/sys/src/9/bcm/arm.s	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/arm.s_research.md	9front	os-vfs	52	1136	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_armv6_s_68fa96749f07	sources/os/plan9/9front/sys/src/9/bcm/armv6.s	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/armv6.s_research.md	9front	os-vfs	327	6227	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_armv7_s_9e126e221fff	sources/os/plan9/9front/sys/src/9/bcm/armv7.s	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/armv7.s_research.md	9front	os-vfs	527	10515	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_bootargs_c_cc9e0a9122b0	sources/os/plan9/9front/sys/src/9/bcm/bootargs.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/bootargs.c_research.md	9front	os-vfs	342	6792	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_cache_v7_s_d92854c0d607	sources/os/plan9/9front/sys/src/9/bcm/cache.v7.s	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/cache.v7.s_research.md	9front	os-vfs	210	4910	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_clock_c_044270875489	sources/os/plan9/9front/sys/src/9/bcm/clock.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/clock.c_research.md	9front	os-vfs	245	4424	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_coproc_c_52d06e564e55	sources/os/plan9/9front/sys/src/9/bcm/coproc.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/coproc.c_research.md	9front	os-vfs	163	3225	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_dat_h_688ce821ce37	sources/os/plan9/9front/sys/src/9/bcm/dat.h	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/dat.h_research.md	9front	os-vfs	278	5000	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_devarch_c_09fcc018e1ca	sources/os/plan9/9front/sys/src/9/bcm/devarch.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/devarch.c_research.md	9front	os-vfs	227	4048	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_devgpio_c_01b44809e164	sources/os/plan9/9front/sys/src/9/bcm/devgpio.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/devgpio.c_research.md	9front	os-vfs	633	10582	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_dma_c_5c2772a86f8e	sources/os/plan9/9front/sys/src/9/bcm/dma.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/dma.c_research.md	9front	os-vfs	273	5062	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_dwcotg_h_304510b11c87	sources/os/plan9/9front/sys/src/9/bcm/dwcotg.h	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/dwcotg.h_research.md	9front	os-vfs	510	12249	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_emmc_c_c214dde89f39	sources/os/plan9/9front/sys/src/9/bcm/emmc.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/emmc.c_research.md	9front	os-vfs	476	9381	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_ether4330_c_c716c4173a95	sources/os/plan9/9front/sys/src/9/bcm/ether4330.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/ether4330.c_research.md	9front	os-vfs	2396	50487	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_fns_h_128c2f1ce36d	sources/os/plan9/9front/sys/src/9/bcm/fns.h	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/fns.h_research.md	9front	os-vfs	137	4433	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_fpiarm_c_fc8bf4e68503	sources/os/plan9/9front/sys/src/9/bcm/fpiarm.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/fpiarm.c_research.md	9front	os-vfs	698	13797	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_gpio_c_b67fc20a4f8d	sources/os/plan9/9front/sys/src/9/bcm/gpio.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/gpio.c_research.md	9front	os-vfs	138	2255	grouped	group_1_9front_sources_os_plan9_9front_sys_src_9_arm64_bootargs_c_sources_os_p_f1228a27a0f7	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_10bf74e82859	sources/os/plan9/9front/sys/src/9/bcm/i2cbcm.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/i2cbcm.c_research.md	9front	os-vfs	217	4227	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_i2cgpio_c_69f7a0fccef9	sources/os/plan9/9front/sys/src/9/bcm/i2cgpio.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/i2cgpio.c_research.md	9front	os-vfs	216	3176	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_io_h_57cf6ea2b7fc	sources/os/plan9/9front/sys/src/9/bcm/io.h	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/io.h_research.md	9front	os-vfs	70	1134	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_irq_c_62183ebc8ab2	sources/os/plan9/9front/sys/src/9/bcm/irq.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/irq.c_research.md	9front	os-vfs	172	3128	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_l_s_5a945a4ab6f0	sources/os/plan9/9front/sys/src/9/bcm/l.s	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/l.s_research.md	9front	os-vfs	36	662	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_lexception_s_3a36ab57d3d3	sources/os/plan9/9front/sys/src/9/bcm/lexception.s	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/lexception.s_research.md	9front	os-vfs	234	7361	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_lproc_s_4756a694a2b5	sources/os/plan9/9front/sys/src/9/bcm/lproc.s	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/lproc.s_research.md	9front	os-vfs	1	27	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_main_c_e6c94bb82611	sources/os/plan9/9front/sys/src/9/bcm/main.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/main.c_research.md	9front	os-vfs	343	6540	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_mem_h_659518e01142	sources/os/plan9/9front/sys/src/9/bcm/mem.h	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/mem.h_research.md	9front	os-vfs	100	2815	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_mmu_c_a5df30f2e1c9	sources/os/plan9/9front/sys/src/9/bcm/mmu.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/mmu.c_research.md	9front	os-vfs	352	6701	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_rebootcode_s_8b5276bc201d	sources/os/plan9/9front/sys/src/9/bcm/rebootcode.s	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/rebootcode.s_research.md	9front	os-vfs	94	1965	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_screen_c_8662a6715b01	sources/os/plan9/9front/sys/src/9/bcm/screen.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/screen.c_research.md	9front	os-vfs	387	7008	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_screen_h_8a4cb4b1e640	sources/os/plan9/9front/sys/src/9/bcm/screen.h	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/screen.h_research.md	9front	os-vfs	36	937	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_trap_c_c88bf9fe8ccc	sources/os/plan9/9front/sys/src/9/bcm/trap.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/trap.c_research.md	9front	os-vfs	394	8801	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_uartmini_c_d63810c7b625	sources/os/plan9/9front/sys/src/9/bcm/uartmini.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/uartmini.c_research.md	9front	os-vfs	274	3885	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_uartpl011_c_45ccc017d02e	sources/os/plan9/9front/sys/src/9/bcm/uartpl011.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/uartpl011.c_research.md	9front	os-vfs	327	4720	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_usbdwc_c_a5a31f357cd7	sources/os/plan9/9front/sys/src/9/bcm/usbdwc.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/usbdwc.c_research.md	9front	os-vfs	1080	20539	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_vcore_c_c03f8dcc2fb3	sources/os/plan9/9front/sys/src/9/bcm/vcore.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/vcore.c_research.md	9front	os-vfs	432	7296	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm_vfp3_c_1b4896e42352	sources/os/plan9/9front/sys/src/9/bcm/vfp3.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm/vfp3.c_research.md	9front	os-vfs	584	11475	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_archbcm3_c_321c7d4abff4	sources/os/plan9/9front/sys/src/9/bcm64/archbcm3.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/archbcm3.c_research.md	9front	os-vfs	171	2448	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_archbcm4_c_7bbd3aa48da7	sources/os/plan9/9front/sys/src/9/bcm64/archbcm4.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/archbcm4.c_research.md	9front	os-vfs	190	3174	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_clock_c_6e86958ca0ec	sources/os/plan9/9front/sys/src/9/bcm64/clock.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/clock.c_research.md	9front	os-vfs	281	5031	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_dat_h_f50570910efd	sources/os/plan9/9front/sys/src/9/bcm64/dat.h	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/dat.h_research.md	9front	os-vfs	249	4230	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_devgen_c_174b9aa03437	sources/os/plan9/9front/sys/src/9/bcm64/devgen.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/devgen.c_research.md	9front	os-vfs	34	657	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_ethergenet_c_707f5dd720ae	sources/os/plan9/9front/sys/src/9/bcm64/ethergenet.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/ethergenet.c_research.md	9front	os-vfs	979	19929	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_fns_h_01e6f31233c8	sources/os/plan9/9front/sys/src/9/bcm64/fns.h	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/fns.h_research.md	9front	os-vfs	192	5214	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_gic_c_f804b582d664	sources/os/plan9/9front/sys/src/9/bcm64/gic.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/gic.c_research.md	9front	os-vfs	296	7974	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_gisb_c_042aa455031d	sources/os/plan9/9front/sys/src/9/bcm64/gisb.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/gisb.c_research.md	9front	os-vfs	86	1690	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_io_h_cf772f224794	sources/os/plan9/9front/sys/src/9/bcm64/io.h	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/io.h_research.md	9front	os-vfs	10	175	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_l_s_4dc5a780bda3	sources/os/plan9/9front/sys/src/9/bcm64/l.s	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/l.s_research.md	9front	os-vfs	714	13459	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_main_c_5a07c6850104	sources/os/plan9/9front/sys/src/9/bcm64/main.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/main.c_research.md	9front	os-vfs	283	4864	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
file_sources_os_plan9_9front_sys_src_9_bcm64_mem_c_f87ff3645add	sources/os/plan9/9front/sys/src/9/bcm64/mem.c	Docs/researches/sources/os/plan9/9front/sys/src/9/bcm64/mem.c_research.md	9front	os-vfs	145	3983	grouped	group_2_9front_sources_os_plan9_9front_sys_src_9_bcm_i2cbcm_c_sources_os_plan9_dd75e60f7627	0	ok
